측정소명,초미세먼지,오존
관악구,11,0.035
강서구,9,0.04
양천구,12,0.043
금천구,10,0.032
강동구,12,0.035
서초구,9,0.043
강남구,0,0
송파구,12,0.033
용산구,11,0.038
종로구,14,0.033
중구,14,0.036
서대문구,0,0
마포구,12,0.033
은평구,4,0.042
광진구,6,0.034
성북구,5,0.038
성동구,12,0.036
강북구,10,0.034
동대문구,6,0.036
노원구,13,0.033
도봉구,6,0.04
중랑구,9,0.034
동작구,11,0.031
양천구,10,0.043
영등포구,9,0.034
강서구,9,0.041
구로구,7,0.045
관악구,13,0.035
금천구,13,0.034
서초구,11,0.043
송파구,10,0.033
강동구,10,0.035
강남구,0,0
용산구,11,0.038
중구,11,0.037
종로구,10,0.032
은평구,6,0.042
서대문구,0,0
마포구,8,0.032
중랑구,9,0.033
성동구,11,0.038
노원구,10,0.032
동대문구,5,0.035
강북구,11,0.034
성북구,5,0.036
도봉구,5,0.039
광진구,5,0.034
동작구,0,0.032
양천구,11,0.042
관악구,11,0.034
강서구,9,0.04
영등포구,9,0.034
구로구,7,0.044
금천구,10,0.033
강동구,11,0.035
송파구,10,0.034
강남구,0,0
서초구,9,0.042
종로구,12,0.031
용산구,9,0.037
중구,11,0.035
서대문구,0,0
은평구,8,0.041
마포구,6,0.03
성북구,5,0.035
강북구,9,0.032
중랑구,8,0.031
노원구,10,0.031
도봉구,8,0.037
광진구,5,0.032
동대문구,6,0.034
성동구,13,0.036
구로구,11,0.043
영등포구,7,0.033
강서구,6,0.038
동작구,9,0.029
양천구,12,0.041
금천구,9,0.032
관악구,12,0.032
강동구,10,0.033
서초구,8,0.041
송파구,10,0.031
강남구,0,0
중구,10,0.033
용산구,9,0.034
종로구,11,0.029
서대문구,0,0
은평구,8,0.038
마포구,8,0.029
노원구,10,0.03
도봉구,8,0.036
광진구,7,0.03
성동구,13,0.032
강북구,9,0.031
중랑구,9,0.029
성북구,7,0.032
동대문구,6,0.031
금천구,9,0.03
강서구,8,0.037
관악구,10,0.031
양천구,9,0.038
영등포구,8,0.03
동작구,6,0.029
구로구,10,0.042
서초구,9,0.04
송파구,10,0.027
강동구,9,0.031
강남구,8,0.034
중구,8,0.032
종로구,8,0.028
용산구,12,0.03
서대문구,0,0
은평구,11,0.035
마포구,13,0.027
강북구,12,0.03
도봉구,9,0.035
성동구,9,0.031
노원구,9,0.027
광진구,7,0.028
중랑구,8,0.027
동대문구,5,0.03
성북구,5,0.03
양천구,8,0.036
강서구,8,0.035
금천구,11,0.029
동작구,11,0.03
영등포구,8,0.029
구로구,6,0.038
관악구,7,0.028
강남구,8,0.032
강동구,7,0.028
서초구,8,0.038
송파구,11,0.027
용산구,10,0.03
중구,8,0.03
종로구,10,0.026
마포구,15,0.023
은평구,6,0.032
서대문구,0,0
동대문구,3,0.028
강북구,11,0.029
노원구,7,0.026
성북구,5,0.03
광진구,8,0.026
성동구,9,0.03
도봉구,7,0.033
중랑구,7,0.026
강서구,4,0.031
구로구,6,0.035
금천구,11,0.026
관악구,6,0.026
양천구,9,0.031
영등포구,7,0.026
동작구,9,0.027
강남구,7,0.031
송파구,10,0.025
서초구,7,0.034
강동구,8,0.03
용산구,9,0.019
종로구,8,0.021
중구,8,0.024
마포구,10,0.018
서대문구,0,0
은평구,9,0.024
강북구,8,0.028
성동구,9,0.024
성북구,6,0.029
광진구,6,0.023
동대문구,2,0.025
노원구,5,0.024
도봉구,9,0.032
중랑구,7,0.023
구로구,8,0.029
관악구,5,0.019
양천구,5,0.021
강서구,6,0.023
영등포구,9,0.019
금천구,12,0.023
동작구,9,0.023
송파구,8,0.019
강남구,7,0.024
강동구,7,0.024
서초구,9,0.029
중구,9,0.017
종로구,9,0.016
용산구,8,0.017
은평구,8,0.022
서대문구,0,0
마포구,6,0.01
성북구,7,0.021
도봉구,8,0.032
광진구,7,0.02
중랑구,9,0.016
노원구,11,0.021
동대문구,5,0.021
강북구,8,0.027
성동구,9,0.017
강서구,9,0.012
관악구,5,0.017
양천구,10,0.012
동작구,9,0.022
영등포구,7,0.012
금천구,10,0.017
구로구,8,0.026
강동구,10,0.02
강남구,7,0.02
송파구,9,0.014
서초구,9,0.022
종로구,13,0.018
중구,14,0.02
용산구,10,0.021
서대문구,0,0
은평구,14,0.023
마포구,9,0.011
성북구,9,0.027
동대문구,7,0.022
성동구,11,0.022
광진구,8,0.022
도봉구,12,0.032
강북구,12,0.027
노원구,14,0.021
중랑구,12,0.019
강서구,11,0.016
관악구,8,0.019
구로구,7,0.027
동작구,14,0.022
영등포구,10,0.014
양천구,11,0.014
금천구,13,0.017
송파구,12,0.019
강동구,17,0.022
서초구,12,0.023
강남구,10,0.024
중구,14,0.024
종로구,14,0.023
용산구,13,0.027
은평구,14,0.027
마포구,8,0.02
서대문구,0,0
동대문구,10,0.025
성북구,10,0.027
도봉구,11,0.033
노원구,18,0.024
성동구,15,0.026
중랑구,14,0.024
강북구,14,0.028
광진구,11,0.025
양천구,14,0.021
구로구,11,0.031
금천구,14,0.021
영등포구,11,0.02
관악구,9,0.022
강서구,12,0.02
동작구,16,0.025
강남구,14,0.028
송파구,14,0.025
서초구,12,0.028
강동구,16,0.025
종로구,19,0.024
용산구,15,0.029
중구,18,0.028
마포구,10,0.024
은평구,17,0.031
서대문구,0,0
노원구,21,0.025
성북구,14,0.03
광진구,10,0.027
중랑구,17,0.025
도봉구,14,0.033
성동구,18,0.029
강북구,17,0.028
동대문구,13,0.028
양천구,18,0.025
강서구,14,0.029
동작구,20,0.027
관악구,11,0.026
영등포구,14,0.026
금천구,19,0.025
구로구,10,0.036
강동구,21,0.029
서초구,13,0.034
강남구,18,0.03
송파구,17,0.028
용산구,20,0.031
종로구,22,0.025
중구,22,0.029
서대문구,0,0
은평구,18,0.033
마포구,17,0.024
노원구,27,0.026
강북구,20,0.028
도봉구,13,0.034
중랑구,21,0.026
광진구,16,0.027
성동구,21,0.031
동대문구,17,0.029
성북구,12,0.031
양천구,21,0.03
구로구,21,0.038
금천구,21,0.028
강서구,19,0.031
영등포구,21,0.027
동작구,26,0.027
관악구,17,0.027
강동구,24,0.03
강남구,20,0.032
서초구,20,0.034
송파구,24,0.027
종로구,29,0.027
중구,31,0.031
용산구,28,0.034
은평구,30,0.034
마포구,25,0.025
서대문구,0,0
성동구,29,0.033
도봉구,21,0.034
강북구,29,0.029
중랑구,27,0.027
동대문구,24,0.03
성북구,17,0.031
노원구,35,0.027
광진구,25,0.029
금천구,31,0.028
동작구,33,0.027
영등포구,27,0.029
구로구,21,0.038
강서구,25,0.031
양천구,28,0.03
관악구,23,0.026
서초구,24,0.037
강남구,31,0.032
강동구,34,0.031
송파구,31,0.028
용산구,28,0.035
중구,33,0.03
종로구,29,0.027
서대문구,0,0
마포구,25,0.026
은평구,24,0.034
강북구,32,0.03
성북구,25,0.034
동대문구,23,0.031
노원구,34,0.028
중랑구,27,0.028
광진구,27,0.03
도봉구,27,0.036
성동구,27,0.031
구로구,24,0.04
금천구,29,0.029
강서구,26,0.033
양천구,29,0.031
영등포구,26,0.03
관악구,23,0.028
동작구,32,0.028
송파구,29,0.029
서초구,29,0.038
강동구,30,0.032
강남구,28,0.034
종로구,27,0.027
중구,30,0.029
용산구,22,0.03
은평구,24,0.033
마포구,23,0.024
서대문구,0,0
노원구,32,0.028
광진구,24,0.03
성북구,24,0.034
성동구,22,0.03
도봉구,25,0.037
강북구,31,0.032
동대문구,19,0.03
중랑구,25,0.029
영등포구,26,0.028
관악구,22,0.027
동작구,31,0.027
금천구,28,0.028
양천구,25,0.031
구로구,25,0.039
강서구,22,0.033
송파구,24,0.026
강동구,26,0.031
서초구,24,0.036
강남구,22,0.032
중구,25,0.029
용산구,22,0.03
종로구,23,0.027
서대문구,0,0
은평구,19,0.031
마포구,20,0.021
노원구,27,0.028
도봉구,21,0.038
동대문구,18,0.027
광진구,21,0.029
성북구,21,0.032
중랑구,22,0.027
강북구,27,0.032
성동구,22,0.03
관악구,19,0.025
강서구,23,0.032
동작구,28,0.027
구로구,23,0.035
금천구,25,0.026
영등포구,22,0.027
양천구,24,0.03
서초구,23,0.036
강남구,23,0.032
송파구,23,0.025
강동구,25,0.031
용산구,22,0.029
종로구,22,0.026
중구,28,0.031
은평구,15,0.033
마포구,20,0.022
서대문구,0,0
성북구,21,0.033
광진구,22,0.031
성동구,23,0.032
도봉구,22,0.039
강북구,25,0.033
노원구,27,0.029
동대문구,18,0.03
중랑구,22,0.029
영등포구,19,0.029
금천구,26,0.026
구로구,20,0.039
양천구,24,0.032
관악구,21,0.027
동작구,26,0.028
강서구,22,0.031
서초구,25,0.037
송파구,23,0.026
강동구,23,0.033
강남구,20,0.032
용산구,23,0.036
중구,24,0.033
종로구,26,0.027
서대문구,0,0
은평구,29,0.037
마포구,18,0.025
성동구,23,0.035
성북구,19,0.035
광진구,18,0.031
중랑구,25,0.027
동대문구,21,0.033
강북구,26,0.034
노원구,23,0.032
도봉구,21,0.04
양천구,22,0.035
금천구,22,0.028
관악구,20,0.028
영등포구,21,0.027
동작구,28,0.027
구로구,20,0.039
강서구,22,0.032
송파구,24,0.028
서초구,22,0.038
강동구,32,0.031
강남구,22,0.036
중구,39,0.028
종로구,37,0.023
용산구,34,0.032
은평구,36,0.029
마포구,27,0.026
서대문구,0,0
동대문구,25,0.029
도봉구,19,0.042
노원구,29,0.034
성동구,33,0.027
성북구,26,0.035
광진구,34,0.026
강북구,28,0.035
중랑구,28,0.028
강서구,32,0.029
금천구,28,0.022
동작구,38,0.025
관악구,30,0.023
구로구,35,0.033
양천구,33,0.026
영등포구,27,0.023
송파구,35,0.023
강남구,28,0.033
서초구,28,0.038
강동구,33,0.032
종로구,30,0.023
중구,33,0.026
용산구,31,0.031
은평구,24,0.028
마포구,30,0.026
서대문구,0,0
동대문구,20,0.03
도봉구,30,0.042
중랑구,21,0.03
광진구,31,0.029
강북구,31,0.033
노원구,31,0.033
성동구,25,0.025
성북구,26,0.038
영등포구,32,0.021
강서구,32,0.025
구로구,35,0.032
양천구,33,0.019
동작구,35,0.021
금천구,33,0.02
관악구,31,0.024
서초구,34,0.039
송파구,32,0.022
강남구,26,0.031
강동구,18,0.033
용산구,6,0.025
종로구,14,0.021
중구,13,0.025
은평구,3,0.031
마포구,18,0.021
서대문구,0,0
강북구,16,0.029
중랑구,4,0.025
노원구,10,0.029
도봉구,0,0.037
성동구,5,0.018
광진구,6,0.025
성북구,15,0.034
동대문구,4,0.03
양천구,0,0.022
금천구,29,0.019
영등포구,21,0.021
구로구,0,0.031
동작구,0,0.022
강서구,0,0.027
관악구,18,0.02
송파구,0,0.016
강동구,3,0.024
서초구,0,0.028
강남구,8,0.023
중구,3,0.026
종로구,0,0
용산구,1,0.028
서대문구,0,0
은평구,3,0.031
마포구,2,0.019
성북구,1,0.036
광진구,4,0.025
동대문구,1,0.031
성동구,4,0.027
노원구,2,0.027
도봉구,2,0.037
중랑구,2,0.027
강북구,3,0.025
동작구,5,0.023
영등포구,4,0.02
관악구,3,0.022
금천구,7,0.02
강서구,7,0.026
구로구,9,0.031
양천구,7,0.024
서초구,5,0.034
강남구,3,0.028
강동구,4,0.028
송파구,3,0.021
중구,5,0.029
종로구,0,0
용산구,9,0.032
은평구,8,0.032
마포구,3,0.022
서대문구,0,0
성북구,2,0.033
중랑구,8,0.023
동대문구,1,0.028
노원구,5,0.026
강북구,0,0
성동구,9,0.024
도봉구,2,0.037
광진구,6,0.024
금천구,11,0.024
구로구,0,0
양천구,7,0.03
관악구,6,0.026
동작구,9,0.026
강서구,5,0.031
영등포구,5,0.026
강남구,5,0.03
서초구,9,0.037
강동구,9,0.025
송파구,1,0.022
종로구,11,0.021
중구,12,0.027
용산구,9,0.025
마포구,9,0.024
은평구,7,0.031
서대문구,0,0
강북구,0,0
노원구,6,0.024
중랑구,7,0.024
성동구,10,0.02
동대문구,6,0.027
성북구,2,0.031
도봉구,3,0.035
광진구,5,0.02
양천구,10,0.033
동작구,10,0.026
구로구,0,0
강서구,9,0.032
금천구,10,0.024
영등포구,9,0.026
관악구,8,0.026
서초구,10,0.037
강남구,9,0.026
강동구,8,0.023
송파구,7,0.021
용산구,6,0.025
중구,8,0.026
종로구,7,0.022
서대문구,0,0
은평구,8,0.032
마포구,10,0.025
노원구,2,0.026
도봉구,3,0.035
성동구,7,0.02
중랑구,1,0.026
강북구,6,0.03
광진구,8,0.025
성북구,2,0.032
동대문구,4,0.027
영등포구,10,0.024
구로구,16,0.036
동작구,7,0.027
강서구,8,0.032
양천구,10,0.031
금천구,11,0.024
관악구,8,0.027
강남구,7,0.026
강동구,7,0.023
서초구,14,0.038
송파구,10,0.019
중구,7,0.03
종로구,8,0.023
용산구,8,0.027
마포구,11,0.022
은평구,9,0.035
서대문구,0,0
강북구,3,0.031
성동구,9,0.021
노원구,5,0.026
동대문구,4,0.028
성북구,3,0.031
중랑구,4,0.027
도봉구,1,0.037
광진구,4,0.023
관악구,8,0.026
강서구,12,0.034
금천구,13,0.026
구로구,20,0.036
영등포구,11,0.027
동작구,13,0.025
양천구,11,0.035
강동구,7,0.025
송파구,9,0.018
서초구,16,0.036
강남구,8,0.027
종로구,12,0.022
용산구,11,0.023
중구,14,0.03
은평구,10,0.035
서대문구,0,0
마포구,13,0.02
중랑구,5,0.026
노원구,8,0.026
동대문구,2,0.029
성동구,8,0.018
강북구,6,0.032
도봉구,2,0.037
광진구,5,0.025
성북구,2,0.03
영등포구,14,0.024
양천구,14,0.032
동작구,10,0.025
금천구,13,0.023
구로구,20,0.033
관악구,9,0.025
강서구,13,0.032
강남구,9,0.023
서초구,15,0.035
강동구,7,0.029
송파구,6,0.019
용산구,15,0.019
종로구,12,0.024
중구,14,0.028
서대문구,12,0.031
마포구,14,0.024
은평구,18,0.034
강북구,3,0.032
성동구,7,0.029
광진구,8,0.026
중랑구,9,0.025
성북구,3,0.037
노원구,12,0.027
도봉구,4,0.038
동대문구,2,0.031
영등포구,16,0.021
강서구,19,0.027
관악구,15,0.022
양천구,19,0.026
금천구,17,0.025
구로구,35,0.032
동작구,18,0.024
서초구,21,0.029
강남구,9,0.027
강동구,10,0.031
송파구,10,0.021
종로구,22,0.019
용산구,20,0.014
중구,21,0.026
서대문구,17,0.027
마포구,26,0.019
은평구,30,0.029
강북구,8,0.032
성북구,15,0.036
도봉구,8,0.037
중랑구,14,0.027
노원구,19,0.026
동대문구,10,0.028
광진구,13,0.021
성동구,21,0.024
영등포구,27,0.017
동작구,26,0.019
구로구,41,0.026
양천구,31,0.021
금천구,30,0.016
관악구,22,0.016
강서구,30,0.024
서초구,27,0.024
강동구,16,0.029
강남구,22,0.019
송파구,26,0.02
종로구,31,0.015
중구,37,0.02
용산구,34,0.011
마포구,35,0.014
은평구,51,0.024
서대문구,31,0.025
성북구,33,0.025
중랑구,18,0.022
성동구,35,0.007
노원구,21,0.027
강북구,15,0.029
동대문구,27,0.016
광진구,25,0.012
도봉구,12,0.027
금천구,35,0.015
영등포구,36,0.011
양천구,35,0.019
관악구,27,0.014
강서구,37,0.019
동작구,35,0.016
구로구,41,0.02
강남구,42,0.012
강동구,26,0.018
서초구,33,0.022
송파구,43,0.007
중구,56,0.014
종로구,40,0.014
용산구,43,0.009
서대문구,50,0.017
은평구,60,0.015
마포구,57,0.01
노원구,24,0.028
강북구,29,0.022
성북구,29,0.01
광진구,31,0.013
성동구,45,0.004
중랑구,27,0.017
도봉구,0,0
동대문구,35,0.012
영등포구,49,0.01
강서구,39,0.017
관악구,43,0.013
양천구,41,0.017
동작구,56,0.014
구로구,64,0.016
금천구,53,0.011
송파구,48,0.005
서초구,58,0.016
강남구,52,0.008
강동구,32,0.016
중구,56,0.012
종로구,41,0.008
용산구,44,0.006
서대문구,56,0.015
마포구,67,0.009
은평구,63,0.012
강북구,34,0.015
노원구,30,0.033
도봉구,33,0.019
성동구,46,0.003
동대문구,30,0.011
성북구,29,0.018
광진구,38,0.017
중랑구,28,0.016
강서구,53,0.014
관악구,46,0.011
금천구,59,0.01
구로구,66,0.016
동작구,63,0.014
영등포구,59,0.008
양천구,57,0.011
강동구,31,0.022
서초구,66,0.016
강남구,52,0.005
송파구,37,0.006
용산구,52,0.008
중구,60,0.012
종로구,48,0.013
마포구,66,0.012
은평구,62,0.015
서대문구,62,0.016
도봉구,42,0.017
성동구,42,0.012
노원구,34,0.033
성북구,35,0.024
동대문구,34,0.021
강북구,30,0.022
중랑구,30,0.022
광진구,38,0.018
관악구,55,0.016
금천구,65,0.02
동작구,68,0.016
강서구,52,0.019
영등포구,62,0.009
양천구,60,0.016
구로구,69,0.023
송파구,52,0.007
강동구,36,0.028
서초구,68,0.012
강남구,54,0.011
종로구,50,0.017
중구,62,0.016
용산구,47,0.013
서대문구,64,0.016
은평구,59,0.018
마포구,67,0.013
도봉구,43,0.021
성동구,42,0.01
광진구,37,0.025
중랑구,34,0.028
강북구,30,0.029
동대문구,31,0.019
성북구,43,0.029
노원구,38,0.035
양천구,63,0.024
영등포구,63,0.019
구로구,67,0.027
금천구,69,0.018
관악구,56,0.021
동작구,69,0.022
강서구,61,0.023
강남구,54,0.018
강동구,34,0.033
서초구,72,0.022
송파구,48,0.011
중구,65,0.018
종로구,48,0.019
용산구,43,0.017
은평구,60,0.021
서대문구,61,0.018
마포구,71,0.015
노원구,47,0.031
도봉구,50,0.02
성동구,45,0.018
동대문구,38,0.028
광진구,40,0.023
성북구,40,0.026
강북구,35,0.023
중랑구,37,0.026
동작구,71,0.02
금천구,70,0.021
양천구,66,0.024
강서구,65,0.023
구로구,65,0.027
관악구,61,0.023
영등포구,67,0.023
강동구,37,0.034
강남구,54,0.018
송파구,46,0.019
서초구,70,0.024
종로구,52,0.021
용산구,44,0.02
중구,60,0.022
마포구,66,0.017
서대문구,58,0.021
은평구,57,0.022
노원구,48,0.031
광진구,44,0.022
중랑구,42,0.023
성동구,48,0.019
강북구,41,0.024
성북구,49,0.033
도봉구,47,0.025
동대문구,42,0.025
영등포구,61,0.022
관악구,52,0.019
