date,kospi,kospi_rate,fund,fund_rate,acc,acc_rate
2009-04-23,1368.80 ,0.0094 ,15098492,-0.0062 ,8476330,0.0008 
2009-04-24,1354.10 ,-0.0107 ,15209962,0.0074 ,8482655,0.0007 
2009-04-27,1339.83 ,-0.0105 ,15237196,0.0018 ,8489878,0.0009 
2009-04-28,1300.24 ,-0.0295 ,15077552,-0.0105 ,8495744,0.0007 
2009-04-29,1338.42 ,0.0294 ,14743822,-0.0221 ,8501904,0.0007 
2009-04-30,1369.36 ,0.0231 ,14272309,-0.0320 ,8511195,0.0011 
2009-05-01,1369.36 ,0.0000 ,14272309,0.0000 ,8511195,0.0000 
2009-05-04,1397.92 ,0.0209 ,14598690,0.0229 ,8516408,0.0006 
2009-05-05,1397.92 ,0.0000 ,14598690,0.0000 ,8516408,0.0000 
2009-05-06,1393.45 ,-0.0032 ,15265217,0.0457 ,8523589,0.0008 
2009-05-07,1401.08 ,0.0055 ,15267171,0.0001 ,8530235,0.0008 
2009-05-08,1412.13 ,0.0079 ,14815940,-0.0296 ,8536621,0.0007 
2009-05-11,1415.16 ,0.0021 ,15097686,0.0190 ,8542752,0.0007 
2009-05-12,1403.51 ,-0.0082 ,15275327,0.0118 ,8558749,0.0019 
2009-05-13,1414.52 ,0.0078 ,15068204,-0.0136 ,8555958,-0.0003 
2009-05-14,1380.95 ,-0.0237 ,15023818,-0.0029 ,8563060,0.0008 
2009-05-15,1391.73 ,0.0078 ,15073016,0.0033 ,8569831,0.0008 
2009-05-18,1386.68 ,-0.0036 ,15378276,0.0203 ,8577335,0.0009 
2009-05-19,1428.21 ,0.0299 ,15007312,-0.0241 ,8583624,0.0007 
2009-05-20,1435.70 ,0.0052 ,14942162,-0.0043 ,8591098,0.0009 
2009-05-21,1421.65 ,-0.0098 ,14845705,-0.0065 ,8597777,0.0008 
2009-05-22,1403.75 ,-0.0126 ,15248300,0.0271 ,8606988,0.0011 
2009-05-25,1400.90 ,-0.0020 ,15368874,0.0079 ,8612764,0.0007 
2009-05-26,1372.04 ,-0.0206 ,15210180,-0.0103 ,8620232,0.0009 
2009-05-27,1362.02 ,-0.0073 ,14813790,-0.0261 ,8627846,0.0009 
2009-05-28,1392.17 ,0.0221 ,14659786,-0.0104 ,8632701,0.0006 
2009-05-29,1395.89 ,0.0027 ,14570308,-0.0061 ,8640030,0.0008 
2009-06-01,1415.10 ,0.0138 ,14683228,0.0078 ,8646593,0.0008 
2009-06-02,1412.85 ,-0.0016 ,14653388,-0.0020 ,8653365,0.0008 
2009-06-03,1414.89 ,0.0014 ,14509419,-0.0098 ,8660745,0.0009 
2009-06-04,1378.14 ,-0.0260 ,14597124,0.0060 ,8667819,0.0008 
2009-06-05,1394.71 ,0.0120 ,14685333,0.0060 ,8677570,0.0011 
2009-06-08,1393.30 ,-0.0010 ,14121578,-0.0384 ,8685775,0.0009 
2009-06-09,1371.84 ,-0.0154 ,13977523,-0.0102 ,8694561,0.0010 
2009-06-10,1414.88 ,0.0314 ,13889138,-0.0063 ,8702992,0.0010 
2009-06-11,1419.39 ,0.0032 ,13475507,-0.0298 ,8711511,0.0010 
2009-06-12,1428.59 ,0.0065 ,13782587,0.0228 ,8720124,0.0010 
2009-06-15,1412.42 ,-0.0113 ,14087872,0.0222 ,8728467,0.0010 
2009-06-16,1399.15 ,-0.0094 ,13932582,-0.0110 ,8736962,0.0010 
2009-06-17,1391.17 ,-0.0057 ,13607030,-0.0234 ,8745881,0.0010 
2009-06-18,1375.76 ,-0.0111 ,13423978,-0.0135 ,8755000,0.0010 
2009-06-19,1383.34 ,0.0055 ,13030507,-0.0293 ,8764548,0.0011 
2009-06-22,1399.71 ,0.0118 ,13163284,0.0102 ,8773121,0.0010 
2009-06-23,1360.54 ,-0.0280 ,13065092,-0.0075 ,8782517,0.0011 
2009-06-24,1363.79 ,0.0024 ,13141300,0.0058 ,8792875,0.0012 
2009-06-25,1392.73 ,0.0212 ,12740907,-0.0305 ,8805100,0.0014 
2009-06-26,1394.53 ,0.0013 ,12321255,-0.0329 ,8820006,0.0017 
2009-06-29,1388.45 ,-0.0044 ,12668660,0.0282 ,8833392,0.0015 
2009-06-30,1390.07 ,0.0012 ,12722676,0.0043 ,8846324,0.0015 
2009-07-01,1411.66 ,0.0155 ,12592221,-0.0103 ,8852347,0.0007 
2009-07-02,1411.48 ,-0.0001 ,12842417,0.0199 ,8858046,0.0006 
2009-07-03,1420.04 ,0.0061 ,12833570,-0.0007 ,8865077,0.0008 
2009-07-06,1428.94 ,0.0063 ,12636401,-0.0154 ,8871425,0.0007 
2009-07-07,1434.20 ,0.0037 ,12973879,0.0267 ,8876876,0.0006 
2009-07-08,1431.02 ,-0.0022 ,13180151,0.0159 ,8884067,0.0008 
2009-07-09,1430.89 ,-0.0001 ,13119248,-0.0046 ,8889361,0.0006 
2009-07-10,1428.62 ,-0.0016 ,12895129,-0.0171 ,8898119,0.0010 
2009-07-13,1378.12 ,-0.0353 ,13194302,0.0232 ,8904842,0.0008 
2009-07-14,1385.56 ,0.0054 ,13173619,-0.0016 ,8909894,0.0006 
2009-07-15,1420.86 ,0.0255 ,12805616,-0.0279 ,8916777,0.0008 
2009-07-16,1432.22 ,0.0080 ,12363530,-0.0345 ,8923677,0.0008 
2009-07-17,1440.10 ,0.0055 ,12492271,0.0104 ,8931142,0.0008 
2009-07-20,1478.51 ,0.0267 ,13040339,0.0439 ,8938837,0.0009 
2009-07-21,1488.99 ,0.0071 ,13319960,0.0214 ,8946640,0.0009 
2009-07-22,1494.04 ,0.0034 ,13802726,0.0362 ,8954657,0.0009 
2009-07-23,1496.49 ,0.0016 ,13810379,0.0006 ,8961617,0.0008 
2009-07-24,1502.59 ,0.0041 ,13819833,0.0007 ,8971320,0.0011 
2009-07-27,1524.05 ,0.0143 ,13999512,0.0130 ,8980054,0.0010 
2009-07-28,1526.03 ,0.0013 ,14187617,0.0134 ,8989544,0.0011 
2009-07-29,1524.32 ,-0.0011 ,14332143,0.0102 ,9000392,0.0012 
2009-07-30,1534.74 ,0.0068 ,14417587,0.0060 ,9010590,0.0011 
2009-07-31,1557.29 ,0.0147 ,14386136,-0.0022 ,9023773,0.0015 
2009-08-03,1564.98 ,0.0049 ,14306334,-0.0055 ,9031408,0.0008 
2009-08-04,1566.37 ,0.0009 ,14779748,0.0331 ,9042198,0.0012 
2009-08-05,1559.47 ,-0.0044 ,14880849,0.0068 ,9051658,0.0010 
2009-08-06,1565.04 ,0.0036 ,14835136,-0.0031 ,9060475,0.0010 
2009-08-07,1576.00 ,0.0070 ,14437401,-0.0268 ,9069673,0.0010 
2009-08-10,1576.11 ,0.0001 ,14624583,0.0130 ,9079046,0.0010 
2009-08-11,1579.21 ,0.0020 ,14677020,0.0036 ,9086865,0.0009 
2009-08-12,1565.35 ,-0.0088 ,14660718,-0.0011 ,9096528,0.0011 
2009-08-13,1564.64 ,-0.0005 ,15191673,0.0362 ,9109756,0.0015 
2009-08-14,1591.41 ,0.0171 ,15016503,-0.0115 ,9118425,0.0010 
2009-08-17,1547.06 ,-0.0279 ,15080832,0.0043 ,9109775,-0.0009 
2009-08-18,1550.24 ,0.0021 ,15246005,0.0110 ,9126514,0.0018 
2009-08-19,1545.96 ,-0.0028 ,14831767,-0.0272 ,9137262,0.0012 
2009-08-20,1576.39 ,0.0197 ,14697575,-0.0090 ,9147801,0.0012 
2009-08-21,1580.98 ,0.0029 ,14215575,-0.0328 ,9159138,0.0012 
2009-08-24,1612.22 ,0.0198 ,14450186,0.0165 ,9170023,0.0012 
2009-08-25,1601.38 ,-0.0067 ,14373439,-0.0053 ,9182166,0.0013 
2009-08-26,1614.12 ,0.0080 ,14090460,-0.0197 ,9194351,0.0013 
2009-08-27,1599.33 ,-0.0092 ,14178005,0.0062 ,9206593,0.0013 
2009-08-28,1607.94 ,0.0054 ,13818620,-0.0253 ,9219010,0.0013 
2009-08-31,1591.85 ,-0.0100 ,13932403,0.0082 ,9232048,0.0014 
2009-09-01,1623.06 ,0.0196 ,13917619,-0.0011 ,9242579,0.0011 
2009-09-02,1613.16 ,-0.0061 ,13927308,0.0007 ,9253661,0.0012 
2009-09-03,1613.53 ,0.0002 ,14273578,0.0249 ,9264022,0.0011 
2009-09-04,1608.90 ,-0.0029 ,14033929,-0.0168 ,9275899,0.0013 
2009-09-07,1608.57 ,-0.0002 ,13953840,-0.0057 ,9287867,0.0013 
2009-09-08,1619.69 ,0.0069 ,13777278,-0.0127 ,9299069,0.0012 
2009-09-09,1607.77 ,-0.0074 ,13754565,-0.0016 ,9311195,0.0013 
2009-09-10,1644.68 ,0.0230 ,14019969,0.0193 ,9322353,0.0012 
2009-09-11,1651.70 ,0.0043 ,13352796,-0.0476 ,9335286,0.0014 
2009-09-14,1634.91 ,-0.0102 ,14067278,0.0535 ,9348907,0.0015 
2009-09-15,1653.40 ,0.0113 ,14195552,0.0091 ,9361123,0.0013 
2009-09-16,1683.33 ,0.0181 ,14498768,0.0214 ,9373898,0.0014 
2009-09-17,1695.47 ,0.0072 ,14241187,-0.0178 ,9385612,0.0012 
2009-09-18,1699.71 ,0.0025 ,14586987,0.0243 ,9398766,0.0014 
2009-09-21,1695.50 ,-0.0025 ,14851054,0.0181 ,9411736,0.0014 
2009-09-22,1718.88 ,0.0138 ,14874098,0.0016 ,9424308,0.0013 
2009-09-23,1711.47 ,-0.0043 ,14743568,-0.0088 ,9438177,0.0015 
2009-09-24,1693.88 ,-0.0103 ,15240124,0.0337 ,9452868,0.0016 
2009-09-25,1691.48 ,-0.0014 ,14840489,-0.0262 ,9470665,0.0019 
2009-09-28,1675.55 ,-0.0094 ,15022469,0.0123 ,9483430,0.0013 
2009-09-29,1690.05 ,0.0087 ,14308518,-0.0475 ,9500871,0.0018 
2009-09-30,1673.14 ,-0.0100 ,13863875,-0.0311 ,9522788,0.0023 
2009-10-01,1644.63 ,-0.0170 ,13649939,-0.0154 ,9530582,0.0008 
2009-10-02,1644.63 ,0.0000 ,13649939,0.0000 ,9530582,0.0000 
2009-10-05,1606.90 ,-0.0229 ,14139721,0.0359 ,9542738,0.0013 
2009-10-06,1598.44 ,-0.0053 ,14020962,-0.0084 ,9552155,0.0010 
2009-10-07,1598.00 ,-0.0003 ,13730854,-0.0207 ,9561023,0.0009 
2009-10-08,1615.46 ,0.0109 ,13468195,-0.0191 ,9570652,0.0010 
2009-10-09,1646.79 ,0.0194 ,13374080,-0.0070 ,9581132,0.0011 
2009-10-12,1639.81 ,-0.0042 ,13306084,-0.0051 ,9589842,0.0009 
2009-10-13,1628.93 ,-0.0066 ,13497851,0.0144 ,9598505,0.0009 
2009-10-14,1649.09 ,0.0124 ,13176474,-0.0238 ,9606935,0.0009 
2009-10-15,1658.99 ,0.0060 ,13101411,-0.0057 ,9615881,0.0009 
2009-10-16,1640.36 ,-0.0112 ,13214165,0.0086 ,9624556,0.0009 
2009-10-19,1649.07 ,0.0053 ,13314290,0.0076 ,9633012,0.0009 
2009-10-20,1659.15 ,0.0061 ,13167651,-0.0110 ,9640661,0.0008 
2009-10-21,1653.86 ,-0.0032 ,13163152,-0.0003 ,9649108,0.0009 
2009-10-22,1630.33 ,-0.0142 ,13324765,0.0123 ,9657718,0.0009 
2009-10-23,1640.17 ,0.0060 ,13148294,-0.0132 ,9648064,-0.0010 
2009-10-26,1657.11 ,0.0103 ,12875927,-0.0207 ,9657705,0.0010 
2009-10-27,1649.53 ,-0.0046 ,12798812,-0.0060 ,9667069,0.0010 
2009-10-28,1609.71 ,-0.0241 ,13298273,0.0390 ,9677007,0.0010 
2009-10-29,1585.85 ,-0.0148 ,13603267,0.0229 ,9687499,0.0011 
2009-10-30,1580.69 ,-0.0033 ,13143718,-0.0338 ,9698428,0.0011 
2009-11-02,1559.09 ,-0.0137 ,12908209,-0.0179 ,9704801,0.0007 
2009-11-03,1549.92 ,-0.0059 ,12494813,-0.0320 ,9710417,0.0006 
2009-11-04,1579.93 ,0.0194 ,12453322,-0.0033 ,9716810,0.0007 
2009-11-05,1552.24 ,-0.0175 ,12132272,-0.0258 ,9723367,0.0007 
2009-11-06,1572.46 ,0.0130 ,12145442,0.0011 ,9729985,0.0007 
2009-11-09,1576.79 ,0.0028 ,11971897,-0.0143 ,9736231,0.0006 
2009-11-10,1582.30 ,0.0035 ,11821100,-0.0126 ,9742139,0.0006 
2009-11-11,1594.82 ,0.0079 ,11952058,0.0111 ,9749279,0.0007 
2009-11-12,1572.73 ,-0.0139 ,12095433,0.0120 ,9756015,0.0007 
2009-11-13,1571.99 ,-0.0005 ,11997928,-0.0081 ,9763005,0.0007 
2009-11-16,1592.47 ,0.0130 ,11756669,-0.0201 ,9769307,0.0006 
2009-11-17,1585.98 ,-0.0041 ,11767435,0.0009 ,9775343,0.0006 
2009-11-18,1603.97 ,0.0113 ,11828778,0.0052 ,9779945,0.0005 
2009-11-19,1620.54 ,0.0103 ,11840684,0.0010 ,9789024,0.0009 
2009-11-20,1620.60 ,0.0000 ,11787581,-0.0045 ,9796767,0.0008 
2009-11-23,1619.05 ,-0.0010 ,12084553,0.0252 ,9804574,0.0008 
2009-11-24,1606.42 ,-0.0078 ,12102723,0.0015 ,9811546,0.0007 
2009-11-25,1611.88 ,0.0034 ,11964786,-0.0114 ,9818444,0.0007 
2009-11-26,1599.52 ,-0.0077 ,11613539,-0.0294 ,9826168,0.0008 
2009-11-27,1524.50 ,-0.0469 ,11959269,0.0298 ,9833988,0.0008 
2009-11-30,1555.60 ,0.0204 ,12282675,0.0270 ,9842163,0.0008 
2009-12-01,1569.72 ,0.0091 ,11955340,-0.0267 ,9847920,0.0006 
2009-12-02,1591.63 ,0.0140 ,11706545,-0.0208 ,9854472,0.0007 
2009-12-03,1615.00 ,0.0147 ,11516109,-0.0163 ,9860277,0.0006 
2009-12-04,1624.76 ,0.0060 ,11438539,-0.0067 ,9866024,0.0006 
2009-12-07,1632.65 ,0.0049 ,11794639,0.0311 ,9871673,0.0006 
2009-12-08,1627.78 ,-0.0030 ,12094160,0.0254 ,9877249,0.0006 
2009-12-09,1634.17 ,0.0039 ,12356575,0.0217 ,9883641,0.0006 
2009-12-10,1652.73 ,0.0114 ,12476448,0.0097 ,9889371,0.0006 
2009-12-11,1656.90 ,0.0025 ,12205952,-0.0217 ,9895393,0.0006 
2009-12-14,1664.77 ,0.0047 ,12484016,0.0228 ,9901673,0.0006 
2009-12-15,1665.85 ,0.0006 ,12727046,0.0195 ,9908338,0.0007 
2009-12-16,1664.24 ,-0.0010 ,12471110,-0.0201 ,9915194,0.0007 
2009-12-17,1647.84 ,-0.0099 ,12383949,-0.0070 ,9922042,0.0007 
2009-12-18,1647.04 ,-0.0005 ,12442912,0.0048 ,9928618,0.0007 
2009-12-21,1644.23 ,-0.0017 ,12225138,-0.0175 ,9935925,0.0007 
2009-12-22,1655.54 ,0.0069 ,12225610,0.0000 ,9942942,0.0007 
2009-12-23,1661.35 ,0.0035 ,12116432,-0.0089 ,9950193,0.0007 
2009-12-24,1682.34 ,0.0126 ,11891575,-0.0186 ,9957872,0.0008 
2009-12-25,1682.34 ,0.0000 ,11891575,0.0000 ,9957872,0.0000 
2009-12-28,1685.59 ,0.0019 ,12451477,0.0471 ,9961863,0.0004 
2009-12-29,1672.48 ,-0.0078 ,12786288,0.0269 ,9942282,-0.0020 
2009-12-30,1682.77 ,0.0062 ,12067049,-0.0563 ,9985536,0.0044 
2009-12-31,1682.77 ,0.0000 ,11786521,-0.0232 ,9991971,0.0006 
2010-01-01,1682.77 ,0.0000 ,11786521,0.0000 ,9991971,0.0000 
2010-01-04,1696.14 ,0.0079 ,12127665,0.0289 ,9996823,0.0005 
2010-01-05,1690.62 ,-0.0033 ,12310901,0.0151 ,10002058,0.0005 
2010-01-06,1705.32 ,0.0087 ,12700972,0.0317 ,10007657,0.0006 
2010-01-07,1683.45 ,-0.0128 ,13104759,0.0318 ,10013023,0.0005 
2010-01-08,1695.26 ,0.0070 ,13407350,0.0231 ,10018992,0.0006 
2010-01-11,1694.12 ,-0.0007 ,13596732,0.0141 ,10026054,0.0007 
2010-01-12,1698.64 ,0.0027 ,13386933,-0.0154 ,10032193,0.0006 
2010-01-13,1671.41 ,-0.0160 ,13299045,-0.0066 ,10038308,0.0006 
2010-01-14,1685.77 ,0.0086 ,13414396,0.0087 ,10045902,0.0008 
2010-01-15,1701.80 ,0.0095 ,13029924,-0.0287 ,10054551,0.0009 
2010-01-18,1711.78 ,0.0059 ,13222205,0.0148 ,10065511,0.0011 
2010-01-19,1710.22 ,-0.0009 ,13447441,0.0170 ,10076137,0.0011 
2010-01-20,1714.38 ,0.0024 ,13609105,0.0120 ,10087242,0.0011 
2010-01-21,1722.01 ,0.0045 ,13483178,-0.0093 ,10097693,0.0010 
2010-01-22,1684.35 ,-0.0219 ,13554941,0.0053 ,10108190,0.0010 
2010-01-25,1670.20 ,-0.0084 ,14153729,0.0442 ,10119328,0.0011 
2010-01-26,1637.34 ,-0.0197 ,13662701,-0.0347 ,10129854,0.0010 
2010-01-27,1625.48 ,-0.0072 ,13544192,-0.0087 ,10140841,0.0011 
2010-01-28,1642.43 ,0.0104 ,13233879,-0.0229 ,10151319,0.0010 
2010-01-29,1602.43 ,-0.0244 ,13058022,-0.0133 ,10158462,0.0007 
2010-02-01,1606.44 ,0.0025 ,13304915,0.0189 ,10164467,0.0006 
2010-02-02,1595.81 ,-0.0066 ,12932159,-0.0280 ,10169851,0.0005 
2010-02-03,1615.02 ,0.0120 ,12737629,-0.0150 ,10175648,0.0006 
2010-02-04,1616.42 ,0.0009 ,12643590,-0.0074 ,10181063,0.0005 
2010-02-05,1567.12 ,-0.0305 ,13033068,0.0308 ,10187487,0.0006 
2010-02-08,1552.79 ,-0.0091 ,12944233,-0.0068 ,10193719,0.0006 
2010-02-09,1570.49 ,0.0114 ,12752019,-0.0148 ,10199340,0.0006 
2010-02-10,1570.12 ,-0.0002 ,12544205,-0.0163 ,10205171,0.0006 
2010-02-11,1597.81 ,0.0176 ,12350325,-0.0155 ,10210430,0.0005 
2010-02-12,1593.66 ,-0.0026 ,12042347,-0.0249 ,10216644,0.0006 
2010-02-15,1593.66 ,0.0000 ,12042347,0.0000 ,10216644,0.0000 
2010-02-16,1601.05 ,0.0046 ,12257755,0.0179 ,10228568,0.0012 
2010-02-17,1627.43 ,0.0165 ,12123377,-0.0110 ,10237224,0.0008 
2010-02-18,1621.19 ,-0.0038 ,12122615,-0.0001 ,10249504,0.0012 
2010-02-19,1593.90 ,-0.0168 ,12376793,0.0210 ,10262741,0.0013 
2010-02-22,1627.10 ,0.0208 ,12273062,-0.0084 ,10270353,0.0007 
2010-02-23,1628.90 ,0.0011 ,12567668,0.0240 ,10277463,0.0007 
2010-02-24,1612.83 ,-0.0099 ,12260345,-0.0245 ,10285416,0.0008 
2010-02-25,1587.51 ,-0.0157 ,12495257,0.0192 ,10293139,0.0008 
2010-02-26,1594.58 ,0.0045 ,12212921,-0.0226 ,10299532,0.0006 
2010-03-01,1594.58 ,0.0000 ,12212921,0.0000 ,10299532,0.0000 
2010-03-02,1615.12 ,0.0129 ,11937389,-0.0226 ,10305583,0.0006 
2010-03-03,1622.44 ,0.0045 ,11711321,-0.0189 ,10311615,0.0006 
2010-03-04,1618.20 ,-0.0026 ,11728047,0.0014 ,10317015,0.0005 
2010-03-05,1634.57 ,0.0101 ,11779785,0.0044 ,10322876,0.0006 
2010-03-08,1660.04 ,0.0156 ,12008129,0.0194 ,10329623,0.0007 
2010-03-09,1660.83 ,0.0005 ,12268126,0.0217 ,10334759,0.0005 
2010-03-10,1662.24 ,0.0008 ,12316750,0.0040 ,10343290,0.0008 
2010-03-11,1656.62 ,-0.0034 ,12537609,0.0179 ,10349396,0.0006 
2010-03-12,1662.74 ,0.0037 ,12701342,0.0131 ,10355885,0.0006 
2010-03-15,1649.50 ,-0.0080 ,12804453,0.0081 ,10360210,0.0004 
2010-03-16,1648.01 ,-0.0009 ,12641813,-0.0127 ,10367538,0.0007 
2010-03-17,1682.86 ,0.0211 ,12675826,0.0027 ,10373711,0.0006 
2010-03-18,1675.17 ,-0.0046 ,12613000,-0.0050 ,10379776,0.0006 
2010-03-19,1686.11 ,0.0065 ,12804307,0.0152 ,10387076,0.0007 
2010-03-22,1672.67 ,-0.0080 ,12981427,0.0138 ,10393282,0.0006 
2010-03-23,1681.82 ,0.0055 ,13132661,0.0117 ,10398832,0.0005 
2010-03-24,1681.01 ,-0.0005 ,12902146,-0.0176 ,10406034,0.0007 
2010-03-25,1688.39 ,0.0044 ,12923514,0.0017 ,10412635,0.0006 
2010-03-26,1697.72 ,0.0055 ,12823189,-0.0078 ,10420075,0.0007 
2010-03-29,1691.99 ,-0.0034 ,13073971,0.0196 ,10427167,0.0007 
2010-03-30,1700.19 ,0.0048 ,12862500,-0.0162 ,10433965,0.0007 
2010-03-31,1692.85 ,-0.0043 ,13068297,0.0160 ,10441000,0.0007 
2010-04-01,1719.17 ,0.0155 ,13082082,0.0011 ,10472621,0.0030 
2010-04-02,1723.49 ,0.0025 ,12987986,-0.0072 ,10479560,0.0007 
2010-04-05,1724.99 ,0.0009 ,13673796,0.0528 ,10485250,0.0005 
2010-04-06,1726.09 ,0.0006 ,13607271,-0.0049 ,10513053,0.0027 
2010-04-07,1726.60 ,0.0003 ,13457761,-0.0110 ,10518948,0.0006 
2010-04-08,1733.78 ,0.0042 ,13355169,-0.0076 ,10524654,0.0005 
2010-04-09,1724.47 ,-0.0054 ,13551862,0.0147 ,10530381,0.0005 
2010-04-12,1710.30 ,-0.0082 ,13826339,0.0203 ,10535998,0.0005 
2010-04-13,1710.59 ,0.0002 ,13550336,-0.0200 ,10541404,0.0005 
2010-04-14,1735.33 ,0.0145 ,13426731,-0.0091 ,10547423,0.0006 
2010-04-15,1743.91 ,0.0049 ,13578856,0.0113 ,10553317,0.0006 
2010-04-16,1734.49 ,-0.0054 ,13542993,-0.0026 ,10559176,0.0006 
2010-04-19,1705.30 ,-0.0168 ,14039223,0.0366 ,10564638,0.0005 
2010-04-20,1718.03 ,0.0075 ,13964310,-0.0053 ,10570177,0.0005 
2010-04-21,1747.58 ,0.0172 ,13776909,-0.0134 ,10576634,0.0006 
2010-04-22,1739.52 ,-0.0046 ,13707019,-0.0051 ,10582574,0.0006 
2010-04-23,1737.03 ,-0.0014 ,13884753,0.0130 ,10588938,0.0006 
2010-04-26,1752.20 ,0.0087 ,13804213,-0.0058 ,10595332,0.0006 
2010-04-27,1749.55 ,-0.0015 ,13741052,-0.0046 ,10602449,0.0007 
2010-04-28,1733.91 ,-0.0089 ,14188696,0.0326 ,10609286,0.0006 
2010-04-29,1728.42 ,-0.0032 ,14362113,0.0122 ,10617361,0.0008 
2010-04-30,1741.56 ,0.0076 ,14014129,-0.0242 ,10626381,0.0008 
2010-05-03,1721.21 ,-0.0117 ,14507669,0.0352 ,10634623,0.0008 
2010-05-04,1718.75 ,-0.0014 ,13338728,-0.0806 ,10642472,0.0007 
2010-05-05,1718.75 ,0.0000 ,13338728,0.0000 ,10642472,0.0000 
2010-05-06,1684.71 ,-0.0198 ,14910703,0.1179 ,10645423,0.0003 
2010-05-07,1647.50 ,-0.0221 ,16603275,0.1135 ,10654654,0.0009 
2010-05-10,1677.63 ,0.0183 ,15134504,-0.0885 ,10660194,0.0005 
2010-05-11,1670.24 ,-0.0044 ,14595404,-0.0356 ,10667045,0.0006 
2010-05-12,1663.03 ,-0.0043 ,14281869,-0.0215 ,10673910,0.0006 
2010-05-13,1694.58 ,0.0190 ,14190066,-0.0064 ,10683272,0.0009 
2010-05-14,1695.63 ,0.0006 ,14121620,-0.0048 ,10686856,0.0003 
2010-05-17,1651.51 ,-0.0260 ,14573562,0.0320 ,10692315,0.0005 
2010-05-18,1643.24 ,-0.0050 ,14606167,0.0022 ,10702007,0.0009 
2010-05-19,1630.08 ,-0.0080 ,14262420,-0.0235 ,10702797,0.0001 
2010-05-20,1600.18 ,-0.0183 ,13986116,-0.0194 ,10708120,0.0005 
2010-05-21,1600.18 ,0.0000 ,13986116,0.0000 ,10708120,0.0000 
2010-05-24,1604.93 ,0.0030 ,13768407,-0.0156 ,10716401,0.0008 
2010-05-25,1560.83 ,-0.0275 ,14145903,0.0274 ,10722770,0.0006 
2010-05-26,1582.12 ,0.0136 ,14329946,0.0130 ,10727258,0.0004 
2010-05-27,1607.50 ,0.0160 ,14106977,-0.0156 ,10732699,0.0005 
2010-05-28,1622.78 ,0.0095 ,13813822,-0.0208 ,10737878,0.0005 
2010-05-31,1641.25 ,0.0114 ,13646709,-0.0121 ,10744012,0.0006 
2010-06-01,1630.40 ,-0.0066 ,13394907,-0.0185 ,10749025,0.0005 
2010-06-02,1630.40 ,0.0000 ,13394907,0.0000 ,10749025,0.0000 
2010-06-03,1661.84 ,0.0193 ,13426134,0.0023 ,10753874,0.0005 
2010-06-04,1664.13 ,0.0014 ,13069642,-0.0266 ,10758772,0.0005 
2010-06-07,1637.97 ,-0.0157 ,13475629,0.0311 ,10763948,0.0005 
2010-06-08,1651.48 ,0.0082 ,13597422,0.0090 ,10768423,0.0004 
2010-06-09,1647.22 ,-0.0026 ,13397501,-0.0147 ,10772859,0.0004 
2010-06-10,1651.70 ,0.0027 ,13320860,-0.0057 ,10777682,0.0004 
2010-06-11,1675.34 ,0.0143 ,12999279,-0.0241 ,10782331,0.0004 
2010-06-14,1690.60 ,0.0091 ,13038348,0.0030 ,10786840,0.0004 
2010-06-15,1690.03 ,-0.0003 ,13167032,0.0099 ,10787221,0.0000 
2010-06-16,1705.33 ,0.0091 ,13494620,0.0249 ,10796437,0.0009 
2010-06-17,1707.92 ,0.0015 ,13467636,-0.0020 ,10801118,0.0004 
2010-06-18,1711.95 ,0.0024 ,13455313,-0.0009 ,10805793,0.0004 
2010-06-21,1739.68 ,0.0162 ,13708888,0.0188 ,10811196,0.0005 
2010-06-22,1731.48 ,-0.0047 ,13541366,-0.0122 ,10816676,0.0005 
2010-06-23,1725.82 ,-0.0033 ,13691822,0.0111 ,10829438,0.0012 
2010-06-24,1739.87 ,0.0081 ,13608111,-0.0061 ,10826620,-0.0003 
2010-06-25,1729.84 ,-0.0058 ,13438105,-0.0125 ,10829152,0.0002 
2010-06-28,1732.03 ,0.0013 ,13457347,0.0014 ,10835245,0.0006 
2010-06-29,1707.76 ,-0.0140 ,13605213,0.0110 ,10840899,0.0005 
2010-06-30,1698.29 ,-0.0055 ,13657176,0.0038 ,10847975,0.0007 
2010-07-01,1686.24 ,-0.0071 ,13871750,0.0157 ,10853012,0.0005 
2010-07-02,1671.82 ,-0.0086 ,13364120,-0.0366 ,10856120,0.0003 
2010-07-05,1675.37 ,0.0021 ,13083055,-0.0210 ,10861477,0.0005 
2010-07-06,1684.94 ,0.0057 ,12823970,-0.0198 ,10865972,0.0004 
2010-07-07,1675.65 ,-0.0055 ,12728362,-0.0075 ,10870175,0.0004 
2010-07-08,1698.64 ,0.0137 ,12696945,-0.0025 ,10873925,0.0003 
2010-07-09,1723.01 ,0.0143 ,12419848,-0.0218 ,10878168,0.0004 
2010-07-12,1734.05 ,0.0064 ,12588368,0.0136 ,10883014,0.0004 
2010-07-13,1735.08 ,0.0006 ,12755884,0.0133 ,10887014,0.0004 
2010-07-14,1758.01 ,0.0132 ,13207617,0.0354 ,10891482,0.0004 
2010-07-15,1751.29 ,-0.0038 ,13746294,0.0408 ,10896360,0.0004 
2010-07-16,1738.45 ,-0.0073 ,14064727,0.0232 ,10900622,0.0004 
2010-07-19,1731.95 ,-0.0037 ,13980922,-0.0060 ,10905368,0.0004 
2010-07-20,1736.77 ,0.0028 ,14015735,0.0025 ,10910175,0.0004 
2010-07-21,1748.78 ,0.0069 ,13783418,-0.0166 ,10914752,0.0004 
