date,fund,acc,usd,wti,lf,export,import,trade,kospi,target
2010-09-13,-0.0151,0.0003,-0.005,0.0097,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.009,0
2010-09-14,0.0588,0.0003,0.0002,-0.0051,0.005560246,-0.096534653,-0.002824859,-0.760000 ,-0.002,1
2010-09-15,-0.0039,0.0003,-0.0008,-0.0102,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0048,0
2010-09-16,-0.0227,0.0003,0.003,-0.0191,0.005560246,-0.096534653,-0.002824859,-0.760000 ,-0.0066,1
2010-09-17,0,0.0002,-0.0016,-0.0122,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0086,0
2010-09-20,-0.0114,0.0007,0.0013,0.0163,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0029,0
2010-09-21,0,0,-0.0017,-0.0179,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0,1
2010-09-22,0,0,-0.0089,0.0162,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0,1
2010-09-23,0,0,0.0011,0.0063,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0,1
2010-09-24,0.0251,0.0007,0.0033,0.0174,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0076,0
2010-09-27,0.0173,0.0003,-0.0075,0.0004,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0077,0
2010-09-28,0.0097,0.0004,-0.0004,-0.0044,0.005560246,-0.096534653,-0.002824859,-0.760000 ,-0.0026,1
2010-09-29,0.007,0.0004,-0.0057,0.0221,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0056,0
2010-09-30,-0.0204,0.0004,0.0007,0.0271,0.005560246,-0.096534653,-0.002824859,-0.760000 ,0.0034,0
2010-10-01,-0.0173,0.0003,-0.0081,0.0201,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0021,0
2010-10-04,0.0451,0.0004,-0.0075,-0.0013,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0014,0
2010-10-05,0.0143,0.0003,0.0009,0.0166,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0002,1
2010-10-06,0.0049,0.0001,-0.0046,0.005,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0133,0
2010-10-07,-0.0085,0.0006,-0.0017,-0.0187,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0016,1
2010-10-08,0.0216,0.0004,0.0045,0.0121,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.002,1
2010-10-11,-0.0054,0.0003,-0.0034,-0.0054,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0038,1
2010-10-12,0.0111,0.0003,0.0121,-0.0066,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0116,1
2010-10-13,-0.0038,0.0003,-0.0103,0.0164,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0043,0
2010-10-14,-0.0062,0.0004,-0.0063,-0.0039,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0126,0
2010-10-15,-0.0263,0.0002,-0.0011,-0.0174,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0013,0
2010-10-18,0.0287,0.0003,0.0056,0.0225,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0141,1
2010-10-19,-0.0056,0.0003,0.009,-0.0432,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0097,1
2010-10-20,0.0016,0.0003,-0.0045,0.0287,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0071,0
2010-10-21,0.0072,0.0003,0.006,-0.0148,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0023,0
2010-10-22,-0.0299,0.0003,-0.0026,0.014,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0121,0
2010-10-25,0.0176,0.0004,-0.0093,0.0102,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0097,0
2010-10-26,0.0068,0.0003,0.0086,0.0004,0.005514713,0.079452055,-0.008498584,2.666667 ,0.0019,0
2010-10-27,0.0555,0.0003,0.0062,-0.0074,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0051,1
2010-10-28,-0.0498,0.0003,-0.0077,0.0029,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0009,1
2010-10-29,0.0156,0.0004,0.0007,-0.0091,0.005514713,0.079452055,-0.008498584,2.666667 ,-0.0131,1
2010-11-01,0.0169,0.0003,-0.0053,0.0187,0.005302154,0.098984772,0.057142857,0.431818 ,0.0169,0
2010-11-02,-0.0311,0.0003,-0.0063,0.0115,0.005302154,0.098984772,0.057142857,0.431818 ,0.0017,0
2010-11-03,-0.0084,0.0003,-0.0026,0.0094,0.005302154,0.098984772,0.057142857,0.431818 ,0.0093,0
2010-11-04,-0.0301,0.0003,-0.001,0.0213,0.005302154,0.098984772,0.057142857,0.431818 ,0.0034,0
2010-11-05,-0.0016,0.0003,0.0005,0.0042,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0018,1
2010-11-08,0.0305,0.0005,0.0071,0.0024,0.005302154,0.098984772,0.057142857,0.431818 ,0.0018,0
2010-11-09,0.0109,0.0005,0.0009,-0.0039,0.005302154,0.098984772,0.057142857,0.431818 ,0.0026,0
2010-11-10,-0.0082,0.0005,-0.0057,0.0126,0.005302154,0.098984772,0.057142857,0.431818 ,0.0105,0
2010-11-11,0.018,0.0006,0.0008,0,0.005302154,0.098984772,0.057142857,0.431818 ,-0.027,1
2010-11-12,0.0258,0.0007,0.0143,-0.0334,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0008,1
2010-11-15,-0.0136,0.0005,0.0071,-0.0002,0.005302154,0.098984772,0.057142857,0.431818 ,0.0004,0
2010-11-16,-0.005,0.0006,-0.0041,-0.0297,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0077,1
2010-11-17,0.0182,0.0006,0.0103,-0.0231,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0011,1
2010-11-18,-0.027,0.0005,-0.0102,0.0175,0.005302154,0.098984772,0.057142857,0.431818 ,0.0162,0
2010-11-19,-0.0353,0.0004,0.0011,-0.0042,0.005302154,0.098984772,0.057142857,0.431818 ,0.0068,0
2010-11-22,0.0229,0.0003,-0.0045,0.0028,0.005302154,0.098984772,0.057142857,0.431818 ,0.0017,0
2010-11-23,0.0093,0.0003,0.0333,-0.006,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0079,1
2010-11-24,0.0529,0.0003,-0.0142,0.0321,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0015,1
2010-11-25,-0.0105,0.0003,-0.0051,,0.005302154,0.098984772,0.057142857,0.431818 ,0.0009,0
2010-11-26,-0.0108,0.0003,0.0121,-0.0012,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0134,1
2010-11-29,-0.0103,0.0003,0.0083,0.0235,0.005302154,0.098984772,0.057142857,0.431818 ,-0.0033,1
2010-11-30,0.0081,0.0003,-0.0064,-0.0189,0.005302154,0.098984772,0.057142857,0.431818 ,0.0048,0
2010-12-01,-0.0155,0.0003,-0.0069,0.0314,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.013,0
2010-12-02,0.0051,0.0003,0,0.0144,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0109,0
2010-12-03,-0.0312,0.0003,-0.0107,0.0135,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0036,0
2010-12-06,0.0206,0.0003,0.0006,0.0021,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0018,1
2010-12-07,-0.0002,0.0003,-0.0052,-0.0077,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0045,0
2010-12-08,-0.0105,0.0003,0.0093,-0.0046,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0035,1
2010-12-09,-0.0081,0.0003,-0.0035,0.001,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.017,0
2010-12-10,0.0001,0.0003,0.004,-0.0066,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0014,1
2010-12-13,0.0648,0.0003,0.0021,0.0093,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0053,0
2010-12-14,-0.0088,0.0003,-0.0058,-0.0037,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0062,0
2010-12-15,-0.017,0.0003,0.014,0.0039,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0042,0
2010-12-16,-0.0006,0.0003,0,-0.0104,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0041,1
2010-12-17,-0.012,0.0003,0.0007,0.0036,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0085,0
2010-12-20,0.0319,0.0003,-0.0008,0.009,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.003,1
2010-12-21,0.0095,0.0003,0.0009,0.0114,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0083,0
2010-12-22,0.0117,0.0003,-0.0016,0.0073,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0005,0
2010-12-23,-0.0326,0.0008,-0.0017,0.0114,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0003,1
2010-12-24,-0.0092,-0.0001,-0.0012,,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0039,1
2010-12-27,-0.0189,0.0003,-0.0016,-0.0056,0.007231702,-0.046189376,0.045945946,-0.587302 ,-0.0037,1
2010-12-28,0.0377,0.0003,-0.004,0.0054,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0055,0
2010-12-29,-0.0625,0.0002,0.0017,-0.004,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.005,0
2010-12-30,-0.016,0.0004,-0.0136,-0.014,0.007231702,-0.046189376,0.045945946,-0.587302 ,0.0037,0
2010-12-31,-0.026,0.0003,-0.0086,0.0171,0.007231702,-0.046189376,0.045945946,-0.587302 ,0,1
2011-01-03,0.0514,0.0004,0.003,0.0019,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0093,0
2011-01-04,0.0319,0,0.0008,-0.0237,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0073,0
2011-01-05,0.0087,0.0008,-0.0018,0.0103,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0012,1
2011-01-06,0.0549,0.0004,-0.0003,-0.0213,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0024,1
2011-01-07,-0.0156,0.0005,-0.0009,-0.004,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0041,0
2011-01-10,0.0208,0.0005,0.0047,0.0139,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0026,1
2011-01-11,0.016,0.0005,-0.0013,0.0208,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0036,0
2011-01-12,0.02,0.0006,-0.0129,0.0082,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0032,0
2011-01-13,0.0057,0.0004,0.0009,-0.005,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0026,1
2011-01-14,-0.0015,0.0006,0.0023,0.0015,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0089,0
2011-01-17,-0.0172,0.0005,0.0004,,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0039,1
2011-01-18,0.0163,0.0004,-0.0022,-0.0017,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0016,1
2011-01-19,-0.0261,0.0005,-0.0004,-0.0057,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0092,0
2011-01-20,-0.0015,0.0005,0.0107,-0.022,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0043,1
2011-01-21,-0.011,0.0005,-0.0053,0.0028,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0174,1
2011-01-24,-0.0066,0.0005,0,-0.0139,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0059,0
2011-01-25,-0.0264,0.0004,0.0022,-0.0191,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0022,0
2011-01-26,0.0023,0.0006,-0.004,0.0132,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0114,0
2011-01-27,0.0067,-0.002,-0.0018,-0.0194,-0.005759291,0.070217918,0.036175711,0.576923 ,0.0022,0
2011-01-28,-0.0226,0.0029,0.0013,0.0432,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0034,1
2011-01-31,0.0729,0.0005,0.0035,0.0319,-0.005759291,0.070217918,0.036175711,0.576923 ,-0.0181,1
2011-02-01,-0.0548,0.0027,-0.0053,-0.0154,0.010264717,0.00678733,0.047381546,-0.390244 ,0.0011,0
2011-02-02,0,0,0,0.001,0.010264717,0.00678733,0.047381546,-0.390244 ,0,1
2011-02-03,0,0,0,-0.0035,0.010264717,0.00678733,0.047381546,-0.390244 ,0,1
2011-02-04,0,0,0,-0.0167,0.010264717,0.00678733,0.047381546,-0.390244 ,0,1
2011-02-07,-0.0112,0.0006,-0.0094,-0.0174,0.010264717,0.00678733,0.047381546,-0.390244 ,0.0047,0
2011-02-08,-0.0262,0.0006,-0.0023,-0.0062,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0058,1
2011-02-09,0.0244,0.0006,0.0088,-0.0026,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0117,1
2011-02-10,0.0092,0.0004,0.0075,0.0002,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0181,1
2011-02-11,-0.0045,0.0004,0.0068,-0.0133,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0156,1
2011-02-14,-0.024,0.0003,-0.0024,-0.009,0.010264717,0.00678733,0.047381546,-0.390244 ,0.0189,0
2011-02-15,-0.0284,0.0004,-0.0002,-0.0058,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.002,1
2011-02-16,-0.001,0.0004,-0.0053,0.0079,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0106,1
2011-02-17,0.0178,0.0004,-0.0026,0.0161,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.006,1
2011-02-18,-0.0093,0.0005,-0.0022,-0.0019,0.010264717,0.00678733,0.047381546,-0.390244 ,0.0182,0
2011-02-21,-0.0053,0.0003,0.0062,,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0039,1
2011-02-22,0.0014,0.0004,0.0093,0.0855,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0176,1
2011-02-23,0.0033,0.0004,0.0004,0.0484,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0042,1
2011-02-24,-0.0064,0.0004,0.0009,-0.0084,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.006,1
2011-02-25,-0.0234,-0.0016,-0.0038,0.0062,0.010264717,0.00678733,0.047381546,-0.390244 ,0.0069,0
2011-02-28,0.0404,0.0025,-0.0015,-0.0093,0.010264717,0.00678733,0.047381546,-0.390244 ,-0.0123,1
2011-03-01,0,0,0.0012,0.0274,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0,1
2011-03-02,-0.0087,0.0001,-0.0029,0.0261,0.008804768,-0.134831461,-0.133333333,-0.160000 ,-0.0057,1
2011-03-03,-0.0202,0.0003,-0.0068,-0.0031,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.022,0
2011-03-04,0.0012,0.0007,0.0017,0.0246,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0173,0
2011-03-07,0.0157,0.0004,0.0013,0.0098,0.008804768,-0.134831461,-0.133333333,-0.160000 ,-0.0122,1
2011-03-08,0.0359,0.0004,-0.003,-0.004,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0081,0
2011-03-09,-0.014,0.0003,-0.0011,-0.0061,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0026,0
2011-03-10,0.0367,0.0001,0.0114,-0.0161,0.008804768,-0.134831461,-0.133333333,-0.160000 ,-0.0099,1
2011-03-11,-0.0151,0.0007,-0.001,-0.015,0.008804768,-0.134831461,-0.133333333,-0.160000 ,-0.0131,1
2011-03-14,-0.0015,0.0003,-0.0012,0.0003,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.008,0
2011-03-15,0.0303,0.0003,0.0089,-0.0396,0.008804768,-0.134831461,-0.133333333,-0.160000 ,-0.024,1
2011-03-16,-0.009,0.0003,0.0026,0.0082,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0177,0
2011-03-17,-0.0247,0.0003,-0.0022,0.0351,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0005,0
2011-03-18,0.0152,0.0004,-0.0088,-0.0035,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0113,0
2011-03-21,0.0195,0.0003,-0.0036,0.0125,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0113,0
2011-03-22,-0.0064,0.0004,-0.0004,0.0163,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0051,0
2011-03-23,-0.0046,0.0004,0.0017,0.0168,0.008804768,-0.134831461,-0.133333333,-0.160000 ,-0.0007,1
2011-03-24,-0.0014,0.0003,-0.0035,-0.0014,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0122,0
2011-03-25,0.0154,0.0004,-0.0071,-0.0019,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0085,0
2011-03-28,0.0039,0.0003,0.0027,-0.0135,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0011,0
2011-03-29,-0.0057,0.0004,-0.0023,0.0078,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0077,0
2011-03-30,-0.0028,0.0004,-0.0072,-0.005,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0093,0
2011-03-31,0.0037,0.0004,-0.0063,0.0235,0.008804768,-0.134831461,-0.133333333,-0.160000 ,0.0073,0
2011-04-01,0.0111,0.0004,-0.0086,0.0114,0.005365834,0.249350649,0.252747253,0.190476 ,0.0068,0
2011-04-04,0.0429,0.0004,0.0013,0.0049,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0024,1
2011-04-05,-0.0182,0.0004,-0.0009,-0.0012,0.005365834,0.249350649,0.252747253,0.190476 ,0.0069,0
2011-04-06,-0.0097,0.0003,-0.0015,0.0045,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0017,1
2011-04-07,0.0338,0.0003,0.0016,0.0135,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0021,1
2011-04-08,-0.0095,0.0004,-0.0047,0.0226,0.005365834,0.249350649,0.252747253,0.190476 ,0.0027,0
2011-04-11,0.0118,0.0003,0.0053,-0.0254,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0026,1
2011-04-12,0.007,0.0003,0.0034,-0.0334,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0155,1
2011-04-13,0.0008,0.0003,-0.005,0.0081,0.005365834,0.249350649,0.252747253,0.190476 ,0.0156,0
2011-04-14,0.0299,0.0003,-0.0002,0.0093,0.005365834,0.249350649,0.252747253,0.190476 ,0.009,0
2011-04-15,-0.0157,0.0003,0.0016,0.0143,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0003,1
2011-04-18,0.0143,0.0003,0.0005,-0.0232,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0013,1
2011-04-19,0.0161,0.0003,-0.0028,0.0096,0.005365834,0.249350649,0.252747253,0.190476 ,-0.007,1
2011-04-20,-0.0281,0.0003,-0.0062,0.0305,0.005365834,0.249350649,0.252747253,0.190476 ,0.0223,0
2011-04-21,-0.023,0.0003,0.0021,0.0075,0.005365834,0.249350649,0.252747253,0.190476 ,0.0132,0
2011-04-22,0.0335,0.0002,0.0001,,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0003,1
2011-04-25,0.0116,0.0001,0.0011,-0.0001,0.005365834,0.249350649,0.252747253,0.190476 ,0.0083,0
2011-04-26,-0.0119,0.0001,0.0007,-0.0006,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0044,1
2011-04-27,0.0175,0.0001,-0.005,0.0049,0.005365834,0.249350649,0.252747253,0.190476 ,0.0002,0
2011-04-28,-0.0208,0.0001,-0.0039,0.0009,0.005365834,0.249350649,0.252747253,0.190476 ,0.0007,0
2011-04-29,0.014,0.0001,-0.0046,0.0095,0.005365834,0.249350649,0.252747253,0.190476 ,-0.0072,1
2011-05-02,-0.0179,-0.0003,-0.0024,-0.0036,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0167,0
2011-05-03,-0.0177,-0.0001,0.0071,-0.0218,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0127,1
2011-05-04,0.0252,0.0002,0.003,-0.0163,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0091,1
2011-05-05,0,0,0.0046,-0.0864,0.006630708,0.008316008,-0.030701754,0.760000 ,0,1
2011-05-06,-0.0403,0,0.0035,-0.0263,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0152,1
2011-05-09,-0.0081,-0.0001,-0.0037,0.0553,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0039,1
2011-05-10,0,0,-0.0009,0.013,0.006630708,0.008316008,-0.030701754,0.760000 ,0,1
2011-05-11,-0.0039,-0.0002,-0.0037,-0.0546,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0128,0
2011-05-12,0.008,-0.0002,0.0111,0.0077,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0203,1
2011-05-13,0.0075,-0.0001,-0.0014,0.0069,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0012,1
2011-05-16,-0.0346,-0.0001,0.0045,-0.0229,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0075,1
2011-05-17,-0.0245,-0.0001,-0.0031,-0.0047,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0008,1
2011-05-18,-0.015,-0.0001,0,0.0329,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0159,0
2011-05-19,0.0008,-0.0001,-0.0018,-0.0166,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0189,1
2011-05-20,-0.0061,-0.0001,-0.0034,0.0107,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0076,0
2011-05-23,0.0176,-0.0001,0.014,-0.018,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0264,1
2011-05-24,0.0085,-0.0001,-0.0041,0.0193,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0029,0
2011-05-25,-0.0247,-0.0002,0.0074,0.0174,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0126,1
2011-05-26,0.0076,-0.0001,-0.0109,-0.0108,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0275,0
2011-05-27,-0.0245,0,-0.0065,0.0036,0.006630708,0.008316008,-0.030701754,0.760000 ,0.004,0
2011-05-30,0.0277,-0.0001,-0.0021,,0.006630708,0.008316008,-0.030701754,0.760000 ,-0.0031,1
2011-05-31,-0.0066,-0.0001,-0.0015,0.021,0.006630708,0.008316008,-0.030701754,0.760000 ,0.0232,0
2011-06-01,-0.0088,-0.0001,-0.0001,-0.0235,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0005,1
2011-06-02,0.0814,-0.0002,0.0027,0.0011,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0127,1
2011-06-03,-0.0319,-0.0002,-0.0035,-0.0018,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0003,1
2011-06-06,0,0,0.0023,-0.0121,0.003204432,-0.024742268,0.024886878,-0.522727 ,0,1
2011-06-07,-0.0139,-0.0003,-0.0024,0.0008,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0065,1
2011-06-08,0.0059,-0.0003,0.0061,0.0167,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0078,1
2011-06-09,0.0103,-0.0003,-0.0028,0.0118,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0057,1
2011-06-10,-0.008,-0.0002,0.0033,-0.0259,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0119,1
2011-06-13,-0.0198,-0.0003,0.0023,-0.02,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.001,0
2011-06-14,-0.0239,-0.0003,-0.0052,0.0213,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.0137,0
2011-06-15,0.0244,-0.0003,0.0059,-0.0459,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.0047,0
2011-06-16,0.0061,-0.0003,0.0039,0.0015,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0191,1
2011-06-17,0.0153,-0.0001,-0.0054,-0.0204,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0072,1
2011-06-20,-0.0091,0.0002,-0.0023,0.0027,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.006,1
2011-06-21,-0.0127,-0.0007,-0.0074,0.0015,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.0141,0
2011-06-22,-0.0024,-0.0002,-0.001,0.0215,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.0077,0
2011-06-23,0.0205,-0.0003,0.0058,-0.046,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0039,1
2011-06-24,-0.0034,-0.0002,-0.0015,0.0015,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.017,0
2011-06-27,0.0122,0.0001,0.0044,-0.006,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0098,1
2011-06-28,0.0102,-0.0004,-0.0026,0.0252,0.003204432,-0.024742268,0.024886878,-0.522727 ,-0.0036,1
2011-06-29,-0.0124,-0.0004,-0.0072,0.0202,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.0153,0
2011-06-30,-0.0103,0,-0.0056,0.0069,0.003204432,-0.024742268,0.024886878,-0.522727 ,0.003,0
2011-07-01,0.0167,-0.0002,-0.0016,-0.005,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0119,0
2011-07-04,0.0204,-0.0002,-0.0017,,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0092,0
2011-07-05,-0.0017,-0.0002,0.0032,0.0205,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0077,0
2011-07-06,0.0181,-0.0001,-0.0008,-0.0025,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0044,0
2011-07-07,0.0235,-0.0001,-0.0018,0.0209,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0043,0
2011-07-08,-0.0068,-0.0001,-0.0066,-0.025,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.0001,1
2011-07-11,0.0209,-0.0001,0.001,-0.0109,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.0106,1
2011-07-12,0.0205,-0.0002,0.0066,0.024,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.022,1
2011-07-13,0.0101,-0.0002,-0.0077,0.0064,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0094,0
2011-07-14,-0.0018,-0.0002,0.0011,-0.0241,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0002,0
2011-07-15,-0.0131,-0.0002,0.0005,0.0162,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0071,0
2011-07-18,-0.0475,-0.0002,0.0019,-0.0135,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.0069,1
2011-07-19,0.0093,-0.0002,-0.0035,0.0164,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.0001,1
2011-07-20,-0.0026,-0.0001,-0.0023,0.0066,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0116,0
2011-07-21,0.0119,-0.0002,-0.0031,0.0101,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.0046,1
2011-07-22,0.0183,-0.0001,-0.0003,0.0075,0.005259924,-0.012684989,-0.011037528,-0.095238 ,0.0122,0
2011-07-25,-0.0166,-0.0003,0.0038,-0.0067,0.005259924,-0.012684989,-0.011037528,-0.095238 ,-0.0096,1
